b_number,cog_desc,cog_id,cog_category,cog_letter,cog_class
b1065,multidrug resistance efflux transporter conferring overexpression resistance to norfloxacin and enoxacin,COG2814,carbohydrate transport and metabolism,G,metabolism
b1101,"PTS system D-glucose-specific IIB component, Glc family (TC 4.A.1.1.1)/PTS system D-glucose-specific IIC component, Glc family (TC 4.A.1.1.1)",COG1263,carbohydrate transport and metabolism,G,metabolism
b1103,purine nucleoside phosphoramidase,COG0537,carbohydrate transport and metabolism,G,metabolism
b1107,beta-N-acetylhexosaminidase (EC:3.2.1.52),COG1472,carbohydrate transport and metabolism,G,metabolism
b1119,N-acetylglucosamine kinase (EC 2.7.1.59),COG1940,carbohydrate transport and metabolism,G,metabolism
b1197,"alpha,alpha-trehalase",COG1626,carbohydrate transport and metabolism,G,metabolism
b1200,dihydroxyacetone kinase DhaK subunit (EC 2.7.1.121),COG2376,carbohydrate transport and metabolism,G,metabolism
b1284,"transcriptional regulator, DeoR family",COG1349,carbohydrate transport and metabolism,G,metabolism
b1309,sucrose phosphorylase (EC 2.4.1.7),COG0366,carbohydrate transport and metabolism,G,metabolism
b1310,"carbohydrate ABC transporter substrate-binding protein, CUT1 family (TC 3.A.1.1.-)",COG1653,carbohydrate transport and metabolism,G,metabolism
b1311,"carbohydrate ABC transporter membrane protein 1, CUT1 family (TC 3.A.1.1.-)",COG1175,carbohydrate transport and metabolism,G,metabolism
b1312,"carbohydrate ABC transporter membrane protein 2, CUT1 family (TC 3.A.1.1.-)",COG0395,carbohydrate transport and metabolism,G,metabolism
b1314,predicted enzyme,COG1082,carbohydrate transport and metabolism,G,metabolism
b1316,predicted hydrolase,COG1554,carbohydrate transport and metabolism,G,metabolism
b1317,beta-phosphoglucomutase,COG0637,carbohydrate transport and metabolism,G,metabolism
b1478,ethanol-active dehydrogenase/acetaldehyde-active reductase,COG1064,carbohydrate transport and metabolism,G,metabolism
b1511,autoinducer-2 (AI-2) kinase,COG1070,carbohydrate transport and metabolism,G,metabolism
b1513,autoinducer 2 ABC transporter ATP-binding protein,COG1129,carbohydrate transport and metabolism,G,metabolism
b1514,autoinducer 2 ABC transporter membrane protein,COG1172,carbohydrate transport and metabolism,G,metabolism
b1515,autoinducer 2 ABC transporter membrane protein,COG1172,carbohydrate transport and metabolism,G,metabolism
b1516,autoinducer 2-binding protein,COG1879,carbohydrate transport and metabolism,G,metabolism
b1517,putative autoinducer-2 (AI-2) aldolase,COG1830,carbohydrate transport and metabolism,G,metabolism
b1521,tagaturonate reductase (EC 1.1.1.58),COG0246,carbohydrate transport and metabolism,G,metabolism
b1528,predicted arabinose transporter,COG2814,carbohydrate transport and metabolism,G,metabolism
b1534,predicted transporter,COG2814,carbohydrate transport and metabolism,G,metabolism
b1542,predicted mannonate dehydrogenase,COG0246,carbohydrate transport and metabolism,G,metabolism
b1594,Global DNA-binding transcriptional repressor; autorepressor; required for anaerobic growth on glucosamine,COG1940,carbohydrate transport and metabolism,G,metabolism
b1596,predicted transporter,COG2814,carbohydrate transport and metabolism,G,metabolism
b1613,"mannose-6-phosphate isomerase, type 1 (EC 5.3.1.8)",COG1482,carbohydrate transport and metabolism,G,metabolism
b1616,glucuronide transporter,COG2211,carbohydrate transport and metabolism,G,metabolism
b1617,beta-glucuronidase (EC:3.2.1.31),COG3250,carbohydrate transport and metabolism,G,metabolism
b1621,"PTS system IIB component, Glc family (TC 4.A.1)/PTS system IIC component, Glc family (TC 4.A.1)",COG1263,carbohydrate transport and metabolism,G,metabolism
b1657,predicted transporter,COG2814,carbohydrate transport and metabolism,G,metabolism
b1660,predicted transporter,COG2814,carbohydrate transport and metabolism,G,metabolism
b1676,pyruvate kinase (EC 2.7.1.40),COG0469,carbohydrate transport and metabolism,G,metabolism
b1690,"inner membrane protein, predicted transporter",COG2271,carbohydrate transport and metabolism,G,metabolism
b1691,"Inner membrane protein, predicted MFS superfamily transporter",COG2271,carbohydrate transport and metabolism,G,metabolism
b1702,phosphoenolpyruvate synthase (EC 2.7.9.2),COG0574,carbohydrate transport and metabolism,G,metabolism
b1723,6-phosphofructokinase (EC 2.7.1.11),COG1105,carbohydrate transport and metabolism,G,metabolism
b1725,predicted phosphotransferase/kinase,COG3001,carbohydrate transport and metabolism,G,metabolism
b1727,2-deoxyglucose-6-P phosphatase,COG0637,carbohydrate transport and metabolism,G,metabolism
b1734,6-phospho-beta-glucosidase (EC 3.2.1.86),COG1486,carbohydrate transport and metabolism,G,metabolism
b1736,"PTS system N,N'-diacetylchitobiose-specific IIA component, Lac family (TC 4.A.3.2.1)",COG1447,carbohydrate transport and metabolism,G,metabolism
b1737,"PTS system N,N'-diacetylchitobiose-specific IIC component, Lac family (TC 4.A.3.2.1)",COG1455,carbohydrate transport and metabolism,G,metabolism
b1738,"PTS system N,N'-diacetylchitobiose-specific IIB component, Lac family (TC 4.A.3.2.1)",COG1440,carbohydrate transport and metabolism,G,metabolism
b1769,predicted transporter,COG2271,carbohydrate transport and metabolism,G,metabolism
b1770,"transcriptional regulator, DeoR family",COG1349,carbohydrate transport and metabolism,G,metabolism
b1772,predicted kinase,COG0524,carbohydrate transport and metabolism,G,metabolism
b1773,fructose-bisphosphate aldolase (EC 4.1.2.13),COG0191,carbohydrate transport and metabolism,G,metabolism
b1775,predicted transporter,COG2271,carbohydrate transport and metabolism,G,metabolism
b1779,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (EC 1.2.1.12),COG0057,carbohydrate transport and metabolism,G,metabolism
b1780,conserved protein,COG0676,carbohydrate transport and metabolism,G,metabolism
b1817,"PTS system D-mannose-specific IIA component, Man family (TC 4.A.6.1.1)/PTS system D-mannose-specific IIB component, Man family (TC 4.A.6.1.1)",COG3444,carbohydrate transport and metabolism,G,metabolism
b1818,"PTS system D-mannose-specific IIC component, Man family (TC 4.A.6.1.1)",COG3715,carbohydrate transport and metabolism,G,metabolism
b1819,"PTS system D-mannose-specific IID component, Man family (TC 4.A.6.1.1)",COG3716,carbohydrate transport and metabolism,G,metabolism
b1828,predicted transporter,COG2814,carbohydrate transport and metabolism,G,metabolism
b1850,2-keto-3-deoxy-phosphogluconate aldolase (EC 4.1.2.14),COG0800,carbohydrate transport and metabolism,G,metabolism
b1851,6-phosphogluconate dehydratase (EC 4.2.1.12),COG0129,carbohydrate transport and metabolism,G,metabolism
b1852,glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49),COG0364,carbohydrate transport and metabolism,G,metabolism
b1854,pyruvate kinase (EC 2.7.1.40),COG0469,carbohydrate transport and metabolism,G,metabolism
b1896,trehalose 6-phosphate synthase (EC 2.4.1.15),COG0380,carbohydrate transport and metabolism,G,metabolism
b1897,trehalose 6-phosphatase (EC 3.1.3.12),COG1877,carbohydrate transport and metabolism,G,metabolism
b4460,L-arabinose ABC transporter membrane protein,COG1172,carbohydrate transport and metabolism,G,metabolism
b1900,L-arabinose ABC transporter ATP-binding protein,COG1129,carbohydrate transport and metabolism,G,metabolism
b1901,L-arabinose-binding protein,COG1879,carbohydrate transport and metabolism,G,metabolism
b1927,alpha-amylase (EC:3.2.1.1),COG0366,carbohydrate transport and metabolism,G,metabolism
b1955,predicted mannosyl-3-phosphoglycerate phosphatase,COG3769,carbohydrate transport and metabolism,G,metabolism
b2029,6-phosphogluconate dehydrogenase (decarboxylating) (EC 1.1.1.44),COG0362,carbohydrate transport and metabolism,G,metabolism
b2048,phosphomannomutase (EC 5.4.2.8),COG1109,carbohydrate transport and metabolism,G,metabolism
b2077,predicted transporter with no MDR phenotype when mutated or cloned,COG2814,carbohydrate transport and metabolism,G,metabolism
b2092,"PTS system galactitol-specific EIIC component, Gat family (TC 4.A.5.1.1)",COG3775,carbohydrate transport and metabolism,G,metabolism
b2093,"PTS system galactitol-specific EIIB component, Gat family (TC 4.A.5.1.1)",COG3414,carbohydrate transport and metabolism,G,metabolism
b2094,"PTS system galactitol-specific EIIA component, Gat family (TC 4.A.5.1.1)",COG1762,carbohydrate transport and metabolism,G,metabolism
b2095,tagatose-bisphosphate aldolase noncatalytic subunit,COG4573,carbohydrate transport and metabolism,G,metabolism
b2096,tagatose-bisphosphate aldolase catalytic subunit,COG0191,carbohydrate transport and metabolism,G,metabolism
b2097,fructose-bisphosphate aldolase (EC 4.1.2.13),COG1830,carbohydrate transport and metabolism,G,metabolism
b2100,predicted kinase,COG0524,carbohydrate transport and metabolism,G,metabolism
b2132,beta-glucosidase (EC:3.2.1.21),COG1472,carbohydrate transport and metabolism,G,metabolism
b2148,galactose ABC transporter membrane protein/glucose ABC transporter membrane protein,COG4211,carbohydrate transport and metabolism,G,metabolism
b2149,galactose ABC transporter ATP-binding protein/glucose ABC transporter ATP-binding protein,COG1129,carbohydrate transport and metabolism,G,metabolism
b2150,galactose-binding protein/glucose-binding protein,COG1879,carbohydrate transport and metabolism,G,metabolism
b2160,predicted kinase,COG0524,carbohydrate transport and metabolism,G,metabolism
b2166,pseudouridine kinase,COG0524,carbohydrate transport and metabolism,G,metabolism
b2167,"PTS system D-fructose-specific IIB component (F1P-forming), Frc family (TC 4.A.2.1.1)/PTS system D-fructose-specific IIC component (F1P-forming), Frc family (TC 4.A.2.1.1)",COG1299,carbohydrate transport and metabolism,G,metabolism
b2168,fructose-1-phosphate kinase (EC 2.7.1.56),COG1105,carbohydrate transport and metabolism,G,metabolism
b2169,"PTS system D-fructose-specific IIA component (F1P-forming), Frc family (TC 4.A.2.1.1)/Phosphocarrier protein HPr","COG4668,COG1925",carbohydrate transport and metabolism,G,metabolism
b2170,lactose/glucose efflux system,COG2814,carbohydrate transport and metabolism,G,metabolism
b2172,"predicted dehydrogenase, NAD-dependent",COG0246,carbohydrate transport and metabolism,G,metabolism
b2182,bicyclomycin/multidrug efflux system,COG2814,carbohydrate transport and metabolism,G,metabolism
b2210,"malate dehydrogenase, FAD/NAD(P)-binding domain",COG0579,carbohydrate transport and metabolism,G,metabolism
b2240,sn-glycerol-3-phosphate transporter,COG2271,carbohydrate transport and metabolism,G,metabolism
b2245,"2,4-dihydroxyhept-2-enedioate aldolase (EC 4.1.2.-)",COG3836,carbohydrate transport and metabolism,G,metabolism
b2246,predicted L-rhamnonate transporter,COG2271,carbohydrate transport and metabolism,G,metabolism
b2256,Undecaprenyl phosphate-alpha-L-ara4FN deformylase,COG0726,carbohydrate transport and metabolism,G,metabolism
b2292,predicted transporter,COG0471,carbohydrate transport and metabolism,G,metabolism
b2293,sugar phosphatas,COG0637,carbohydrate transport and metabolism,G,metabolism
b2322,predicted transporter,COG2814,carbohydrate transport and metabolism,G,metabolism
b2365,D-serine permease DsdX (TC 2.A.8.1.5),COG2610,carbohydrate transport and metabolism,G,metabolism
b2383,"Phosphocarrier protein HPr/phosphoenolpyruvate--protein phosphotransferase (EC 2.7.3.9)/PTS system unknown substrate IIA component, Fru family (TC 4.A.2.1.11)","COG1762,COG1080",carbohydrate transport and metabolism,G,metabolism
b2384,aminopeptidase,COG1363,carbohydrate transport and metabolism,G,metabolism
b2386,"PTS system unknown substrate IIC component, Fru family (TC 4.A.2.1.11)",COG1299,carbohydrate transport and metabolism,G,metabolism
b2387,"PTS system unknown substrate IIB component, Fru family (TC 4.A.2.1.11)",COG1445,carbohydrate transport and metabolism,G,metabolism
b2388,glucokinase (EC 2.7.1.2),COG0837,carbohydrate transport and metabolism,G,metabolism
b2415,phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr),COG1925,carbohydrate transport and metabolism,G,metabolism
b2416,phosphoenolpyruvate--protein phosphotransferase (EC 2.7.3.9),COG1080,carbohydrate transport and metabolism,G,metabolism
b2417,"PTS system D-glucose-specific IIA component, Glc family (TC 4.A.1.1.1)",COG2190,carbohydrate transport and metabolism,G,metabolism
b2429,"PTS system N-acetylmuramate-specific IIB component, Glc family (TC 4.A.1.2.7)/PTS system N-acetylmuramate-specific IIC component, Glc family (TC 4.A.1.2.7)",COG1263,carbohydrate transport and metabolism,G,metabolism
b2464,transaldolase (EC 2.2.1.2),COG0176,carbohydrate transport and metabolism,G,metabolism
b2465,transketolase (EC 2.2.1.1),COG0021,carbohydrate transport and metabolism,G,metabolism
b2533,inositol monophosphatase,COG0483,carbohydrate transport and metabolism,G,metabolism
b2544,conserved protein,COG2017,carbohydrate transport and metabolism,G,metabolism
b2546,"monosaccharide ABC transporter membrane protein, CUT2 family (TC 3.A.1.2.-)",COG1172,carbohydrate transport and metabolism,G,metabolism
b2547,"monosaccharide ABC transporter ATP-binding protein, CUT2 family (TC 3.A.1.2.-)",COG1129,carbohydrate transport and metabolism,G,metabolism
b2548,"monosaccharide ABC transporter substrate-binding protein, CUT2 family (TC 3.A.1.2.-)",COG1879,carbohydrate transport and metabolism,G,metabolism
b2550,predicted DNA-binding transcriptional regulator,COG1940,carbohydrate transport and metabolism,G,metabolism
b2587,alpha-ketoglutarate transporter,COG2814,carbohydrate transport and metabolism,G,metabolism
b2660,L-2-hydroxyglutarate oxidase,COG0579,carbohydrate transport and metabolism,G,metabolism
b2690,fructose-1-P and 6-phosphogluconate phosphatase,COG0637,carbohydrate transport and metabolism,G,metabolism
b2702,"PTS system D-sorbitol-specific IIC component, Gut family (TC 4.A.4.1.1)",COG3730,carbohydrate transport and metabolism,G,metabolism
b2703,"PTS system D-sorbitol-specific IIB component, Gut family (TC 4.A.4.1.1)/PTS system D-sorbitol-specific IIC component, Gut family (TC 4.A.4.1.1)",COG3732,carbohydrate transport and metabolism,G,metabolism
b2704,"PTS system D-sorbitol-specific IIA component, Gut family (TC 4.A.4.1.1)",COG3731,carbohydrate transport and metabolism,G,metabolism
b2707,"transcriptional regulator, DeoR family",COG1349,carbohydrate transport and metabolism,G,metabolism
b2708,D-arabinose 5-phosphate isomerase,COG0794,carbohydrate transport and metabolism,G,metabolism
b2715,"PTS system beta-glucoside-specific IIB component, Glc family (TC 4.A.1.2.3)/PTS system beta-glucoside-specific IIC component, Glc family (TC 4.A.1.2.3)",COG1263,carbohydrate transport and metabolism,G,metabolism
b2716,6-phospho-beta-glucosidase (EC 3.2.1.86),COG2723,carbohydrate transport and metabolism,G,metabolism
b2735,"transcriptional regulator, DeoR family",COG1349,carbohydrate transport and metabolism,G,metabolism
b2738,predicted class II aldolase,COG0235,carbohydrate transport and metabolism,G,metabolism
b2739,conserved protein,COG3622,carbohydrate transport and metabolism,G,metabolism
b2740,predicted transporter,COG2610,carbohydrate transport and metabolism,G,metabolism
b2771,predicted transporter,COG2814,carbohydrate transport and metabolism,G,metabolism
b2776,predicted kinase,COG1070,carbohydrate transport and metabolism,G,metabolism
b2779,enolase (EC 4.2.1.11),COG0148,carbohydrate transport and metabolism,G,metabolism
b2789,predicted D-glucarate transporter,COG2271,carbohydrate transport and metabolism,G,metabolism
b2800,L-fuculose 1-phosphate aldolase (EC 4.1.2.17),COG0235,carbohydrate transport and metabolism,G,metabolism
b2801,L-fucose transporter,COG0738,carbohydrate transport and metabolism,G,metabolism
b2802,L-fucose isomerase (EC 5.3.1.25),COG2407,carbohydrate transport and metabolism,G,metabolism
b2803,L-fuculokinase (EC 2.7.1.51),COG1070,carbohydrate transport and metabolism,G,metabolism
b2804,L-fucose mutarotase,COG4154,carbohydrate transport and metabolism,G,metabolism
b2805,"transcriptional regulator, DeoR family",COG1349,carbohydrate transport and metabolism,G,metabolism
b2841,arabinose transporter,COG2814,carbohydrate transport and metabolism,G,metabolism
b2843,4-deoxy-L-threo-5-hexulose uronate isomerase,COG3717,carbohydrate transport and metabolism,G,metabolism
b2901,6-phospho-beta-glucosidase (EC 3.2.1.86),COG2723,carbohydrate transport and metabolism,G,metabolism
b2914,ribose-5-phosphate isomerase (EC 5.3.1.6),COG0120,carbohydrate transport and metabolism,G,metabolism
b2925,fructose-bisphosphate aldolase (EC 4.1.2.13),COG0191,carbohydrate transport and metabolism,G,metabolism
b2926,phosphoglycerate kinase (EC 2.7.2.3),COG0126,carbohydrate transport and metabolism,G,metabolism
b2927,erythrose 4-phosphate dehydrogenase (EC 1.2.1.72),COG0057,carbohydrate transport and metabolism,G,metabolism
b2930,"fructose 1,6 bisphosphatase isozyme",COG1494,carbohydrate transport and metabolism,G,metabolism
b2933,"PTS system D-mannitol-specific IIB component, Fru family (TC 4.A.2.1.5)/PTS system D-mannitol-specific IIC component, Fru family (TC 4.A.2.1.5)",COG2213,carbohydrate transport and metabolism,G,metabolism
b2934,"PTS system IIA component, Fru family (TC 4.A.2)",COG1762,carbohydrate transport and metabolism,G,metabolism
b2935,transketolase (EC 2.2.1.1),COG0021,carbohydrate transport and metabolism,G,metabolism
b2943,D-galactose transporter,COG2814,carbohydrate transport and metabolism,G,metabolism
b3063,L-tartrate/succinate antiporte,COG0471,carbohydrate transport and metabolism,G,metabolism
b3076,"cryptic beta-D-galactosidase, alpha subunit",COG3250,carbohydrate transport and metabolism,G,metabolism
b3077,"cryptic beta-D-galactosidase, beta subunit",COG2731,carbohydrate transport and metabolism,G,metabolism
b3091,D-altronate dehydratase (EC 4.2.1.7),COG2721,carbohydrate transport and metabolism,G,metabolism
b3092,D-glucuronate isomerase (EC 5.3.1.12),COG1904,carbohydrate transport and metabolism,G,metabolism
b3093,hexuronate transporter,COG2271,carbohydrate transport and metabolism,G,metabolism
b3124,glycerate 2-kinase (EC 2.7.1.165),COG1929,carbohydrate transport and metabolism,G,metabolism
b3126,5-dehydro-4-deoxy-D-glucarate aldolase (EC 4.1.2.20),COG3836,carbohydrate transport and metabolism,G,metabolism
b3127,predicted (D)-galactarate transporter,COG2271,carbohydrate transport and metabolism,G,metabolism
b3128,galactarate dehydratase (EC 4.2.1.42),COG2721,carbohydrate transport and metabolism,G,metabolism
b3131,"transcriptional regulator, DeoR family",COG1349,carbohydrate transport and metabolism,G,metabolism
b3132,tagatose-bisphosphate aldolase noncatalytic subunit,COG4573,carbohydrate transport and metabolism,G,metabolism
b3133,"PTS system N-acetylgalactosamine-specific EIIB component, Man family (TC 4.A.6.1.4)",COG3444,carbohydrate transport and metabolism,G,metabolism
b3137,tagatose-bisphosphate aldolase catalytic subunit,COG0191,carbohydrate transport and metabolism,G,metabolism
b3138,"PTS system D-galactosamine-specific EIIB component, Man family (TC 4.A.6.1.5)",COG3444,carbohydrate transport and metabolism,G,metabolism
b3139,"PTS system D-galactosamine-specific EIIC component, Man family (TC 4.A.6.1.5)",COG3715,carbohydrate transport and metabolism,G,metabolism
b3140,"PTS system D-galactosamine-specific EIID component, Man family (TC 4.A.6.1.5)",COG3716,carbohydrate transport and metabolism,G,metabolism
b3141,galactosamine 6-phosphate isomerase AgaI,COG0363,carbohydrate transport and metabolism,G,metabolism
b3149,DnaA-interacting protein DiaA,COG0279,carbohydrate transport and metabolism,G,metabolism
b3176,phosphoglucosamine mutase (EC 5.4.2.10),COG1109,carbohydrate transport and metabolism,G,metabolism
b3197,D-arabinose 5-phosphate isomerase,COG0794,carbohydrate transport and metabolism,G,metabolism
b3204,PTS IIA-like nitrogen-regulatory protein PtsN,COG1762,carbohydrate transport and metabolism,G,metabolism
b3206,HPr-like nitrogen-regulatory protein NPr,COG1925,carbohydrate transport and metabolism,G,metabolism
b3221,conserved protein,COG2731,carbohydrate transport and metabolism,G,metabolism
b3222,N-acetylmannosamine kinase (EC 2.7.1.60),COG1940,carbohydrate transport and metabolism,G,metabolism
b3223,predicted N-acetylmannosamine-6-P epimerase,COG3010,carbohydrate transport and metabolism,G,metabolism
b3224,sialic acid transporter,COG2814,carbohydrate transport and metabolism,G,metabolism
b3355,predicted phosphoribulokinase,COG3954,carbohydrate transport and metabolism,G,metabolism
b3364,predicted transporter,COG0738,carbohydrate transport and metabolism,G,metabolism
b4474,fructoselysine 3-epimerase,COG1082,carbohydrate transport and metabolism,G,metabolism
b3374,fructoselysine 6-kinase,COG0524,carbohydrate transport and metabolism,G,metabolism
b3380,predicted mutase,COG1015,carbohydrate transport and metabolism,G,metabolism
b3386,ribulose-5-phosphate 3-epimerase (EC 5.1.3.1),COG0036,carbohydrate transport and metabolism,G,metabolism
b3415,gluconate permease GntT (TC 2.A.8.1.4),COG2610,carbohydrate transport and metabolism,G,metabolism
b3416,4-alpha-glucanotransferase (EC 2.4.1.25),COG1640,carbohydrate transport and metabolism,G,metabolism
b3417,maltodextrin phosphorylase,COG0058,carbohydrate transport and metabolism,G,metabolism
b3423,"transcriptional regulator, DeoR family",COG1349,carbohydrate transport and metabolism,G,metabolism
b3428,glycogen phosphorylase,COG0058,carbohydrate transport and metabolism,G,metabolism
b3429,glycogen synthase (ADP-glucose),COG0297,carbohydrate transport and metabolism,G,metabolism
b3430,glucose-1-phosphate adenylyltransferase,COG0448,carbohydrate transport and metabolism,G,metabolism
b3431,isoamylase,COG1523,carbohydrate transport and metabolism,G,metabolism
b3432,glycogen branching enzyme (EC 2.4.1.18),COG0296,carbohydrate transport and metabolism,G,metabolism
b4476,"gluconate transporter, low affinity GNT 1 system",COG2610,carbohydrate transport and metabolism,G,metabolism
b3437,"gluconate kinase, SKI family (EC 2.7.1.12)",COG3265,carbohydrate transport and metabolism,G,metabolism
b3450,glycerol 3-phosphate ABC transporter ATP-binding protein,COG3839,carbohydrate transport and metabolism,G,metabolism
b3451,glycerol 3-phosphate ABC transporter membrane protein,COG0395,carbohydrate transport and metabolism,G,metabolism
b3452,glycerol 3-phosphate ABC transporter membrane protein,COG1175,carbohydrate transport and metabolism,G,metabolism
b3453,glycerol 3-phosphate-binding protein,COG1653,carbohydrate transport and metabolism,G,metabolism
b3473,"inner membrane protein, predicted transporter",COG2814,carbohydrate transport and metabolism,G,metabolism
b3519,"alpha,alpha-trehalase",COG1626,carbohydrate transport and metabolism,G,metabolism
