b_number,cog_desc,cog_id,cog_category,cog_letter,cog_class
b0867,"1,6-anhydro-N-acetylmuramyl-L-alanine amidase, Zn-dependent; OM lipoprotein",COG3023,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b0868,predicted NAD(P)H-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain,COG0451,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b0878,"macrolide transporter subunit, membrane fusion protein (MFP) component",COG0845,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b0879,fused macrolide transporter subunits of ABC superfamily: ATP-binding component/membrane component,COG1136,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b0891,chaperone for lipoproteins,COG2834,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b0915,lipid-A-disaccharide kinase (EC 2.7.1.130),COG1663,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b0918,3-deoxy-manno-octulosonate cytidylyltransferase,COG1212,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b0925,"murein L,D-transpeptidase",COG2989,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b0929,outer membrane porin 1a (Ia;b;F),COG3203,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b0957,outer membrane protein A (3a;II*;G;d),"COG2885,COG3637",cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b0981,cryptic autophosphorylating protein tyrosine kinase Etk,COG3206,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b0983,"lipoprotein required for formation of the O-antigen capsule, predicted exopolysaccharide export protein",COG1596,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1023,biofilm adhesin polysaccharide PGA export lipoprotein with a polysaccharide deacetylase activity needed for export,COG0726,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1037,Curli production assembly/transport outer membrane lipoprotein,COG1462,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1048,osmoregulated periplasmic glucan (OPG) biosynthesis periplasmic protein,COG3131,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1049,membrane glycosyltransferase,COG2943,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1069,probable peptidoglycan lipid II flippase required for murein synthesis,COG0728,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1105,outer membrane lipoprotein,COG3417,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1113,"L,D-transpeptidase linking Lpp to murein",COG1376,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1116,lipoprotein-releasing system transmembrane protein,COG4591,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1117,outer membrane-specific lipoprotein transporter subunit,COG1136,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1118,lipoprotein-releasing system transmembrane protein,COG4591,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1190,alanine racemase (EC 5.1.1.1),COG0787,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1192,murein tetrapeptidase LD-carboxypeptidase (EC:3.4.17.13). Serine peptidase. MEROPS family S66,COG1619,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1202,predicted adhesin,COG3468,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1209,OM lipoprotein required for localization of lipoproteins,COG3017,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1215,3-deoxy-D-manno-octulosonate 8-phosphate synthase,COG2877,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1236,UDP-glucose pyrophosphorylase (EC 2.7.7.9),COG1210,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1252,outer membrane transport energization protein TonB (TC 2.C.1.1.1),COG0810,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1256,outer membrane protein W,COG3047,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1280,TPR-repeats-containing protein,COG2956,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1325,L-Ala-D/L-Glu epimerase,COG4948,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1326,murein peptide amidase A,COG2866,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1330,MscS family inner membrane protein,COG0668,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1377,"outer membrane pore protein N, non-specific",COG3203,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1424,osmoregulated periplasmic glucan (OPG) biosynthesis periplasmic protein,COG3131,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1488,"D-ala-D-ala dipeptidase, Zn-dependent",COG2173,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1554,Qin prophage; predicted lysozyme,COG3772,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1581,D-mannonate dehydratase (EC 4.2.1.8),COG4948,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1639,"inhibitor of C-lysozyme, membrane-bound; predicted lipoprotein",COG3895,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1640,anhydro-N-acetylmuramic acid kinase,COG2377,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1641,outer membrane lipoprotein,COG3133,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1677,murein lipoprotein,COG4238,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1678,"murein L,D-transpeptidase",COG1376,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1708,"predicted peptidase, C40 clan, lipoprotein",COG0791,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1722,"predicted outer membrane protein, acid-inducible",COG3137,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1782,scaffolding protein for murein synthesizing machinery,COG3713,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1801,predicted transporter,COG1292,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1806,RpoE-regulated lipoprotein,COG3065,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1856,predicted peptidase,COG0739,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b1990,"L,D-transpeptidase linking Lpp to murein",COG1376,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2010,penicillin-binding protein 6. Serine peptidase. MEROPS family S11,COG1686,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2016,"predicted epimerase, with NAD(P)-binding Rossmann-fold domain",COG0451,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2027,regulator of length of O-antigen component of lipopolysaccharide chains,COG3765,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2028,UDP-glucose 6-dehydrogenase,COG1004,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2032,lipopolysaccharide biosynthesis protein,COG0438,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2036,UDP-galactopyranose mutase (EC 5.4.99.9),COG0562,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2037,predicted polisoprenol-linked O-antigen transporter,COG2244,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2038,"dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13)",COG1898,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2039,Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24),COG1209,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2040,dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133),COG1091,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2041,"dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)",COG1088,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2042,UDP-glucose pyrophosphorylase regulatory subunit,COG1210,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2045,Colanic acid biosynthesis protein,COG2327,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2046,predicted colanic acid exporter,COG2244,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2047,predicted UDP-glucose lipid carrier transferase,COG2148,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2049,"mannose-1-phosphate guanylyltransferase (GDP) (EC 2.7.7.22)/mannose-6-phosphate isomerase, type 2 (EC 5.3.1.8)",COG0836,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2050,predicted glycosyl transferase,COG0438,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2052,bifunctional GDP-fucose synthetase: GDP-4-dehydro-6-deoxy-D-mannose epimerase/ GDP-4-dehydro-6-L-deoxygalactose reductase,COG0451,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2053,"GDP-D-mannose dehydratase, NAD(P)-binding",COG1089,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2057,predicted glycosyl transferase,COG0438,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2059,predicted glycosyl transferase,COG0463,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2060,protein-tyrosine kinase,COG3206,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2062,lipoprotein required for capsular polysaccharide translocation through the outer membrane,COG1596,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2064,predicted assembly protein,COG2982,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2074,"multidrug efflux system, subunit A",COG0845,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2102,predicted hydrolase,COG3757,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2131,predicted transporter subunit: periplasmic-binding component of ABC superfamily,COG1732,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2134,murein-DD-endopeptidase. Serine peptidase. MEROPS family S11,COG1686,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2142,"inner membrane protein, LrgB family",COG1346,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2144,vancomycin high temperature exclusion protein; mutants have a defective envelope more permeable to vancomycin at 42 degrees,COG2949,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2175,spr peptidase. Cysteine peptidase. MEROPS family C40,COG0791,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2188,"predicted hydrolase, inner membrane",COG3083,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2215,outer membrane porin protein C,COG3203,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2233,adhesin,COG3468,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2247,L-rhamnonate dehydratase (EC 4.2.1.90),COG4948,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2253,"uridine 5'-(beta-1-threo-pentapyranosyl-4-ulose diphosphate) aminotransferase, PLP-dependent",COG0399,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2254,undecaprenyl phosphate-L-Ara4FN transferase,COG0463,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2256,Undecaprenyl phosphate-alpha-L-ara4FN deformylase,COG0726,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2257,4-amino-4-deoxy-L-arabinose transferase,COG1807,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2328,murein endopeptidase. Metallo peptidase. MEROPS family M74,COG3770,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2346,"ABC transporter maintaining OM lipid asymmetry, OM lipoprotein component",COG2853,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2351,CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase,COG0463,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2428,N-acetylmuramate 6-phosphate etherase (EC 3.3.2.-),COG2103,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2435,N-acetylmuramoyl-l-alanine amidase I,COG0860,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2478,dihydrodipicolinate synthase (EC 4.2.1.52),COG0329,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2505,outer membrane lipoprotein,COG3133,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2512,Beta-barrel assembly machine subunit BamB,COG1520,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2519,penicillin-binding protein PBP1C murein transglycosylase; inactive transpeptidase domain,COG4953,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2558,"membrane-bound lytic transglycosylase F, murein hydrolase",COG4623,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2595,Beta-barrel assembly machine subunit BamD,COG4105,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2617,Beta-barrel assembly machine subunit BamE,COG2913,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2701,peptidoglycan lytic transglycosylase GH103 (EC 3.2.1.-),COG2951,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2708,D-arabinose 5-phosphate isomerase,COG0794,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2742,"novel lipoprotein, function unknown",COG0739,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2787,D-glucarate dehydratase (EC 4.2.1.40),COG4948,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2788,D-glucarate dehydratase (EC 4.2.1.40),COG4948,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2813,membrane-bound lytic murein transglycosylase A,COG2821,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2817,N-acetylmuramoyl-L-alanine amidase,COG0860,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2828,Prolipoprotein diacylglyceryl transferase,COG0682,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2840,"conserved protein, Asp/Glu_racemase family",COG1794,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2865,"novel lipoprotein, function unknown",COG0739,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2924,mechanosensitive channel,COG0668,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b2963,membrane-bound lytic murein transglycosylase C,COG0741,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3014,"outer membrane lipoprotein, Lpp paralog",COG4238,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3017,cell division protein SufI,COG2132,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3035,transport channel,COG1538,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3052,"D-alpha,beta-D-heptose 7-phosphate 1-kinase (EC 2.7.1.167)/D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70)",COG2870,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3086,"conserved protein, SanA family, DUF218 superfamily",COG2949,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3136,galactosamine 6-phosphate isomerase AgaS,COG2222,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3163,lipoprotein involved in osmotic sensitivity and filamentation,COG4785,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3173,"predicted hydrolase, inner membrane",COG2194,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3182,D-Ala-D-Ala peptidase C. Serine peptidase. MEROPS family S13,COG2027,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3189,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7),COG0766,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3191,"ABC transporter maintaining OM lipid asymmetry, cytoplasmic STAS component",COG3113,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3194,"ABC transporter maintaining OM lipid asymmetry, inner membrane permease protein",COG0767,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3195,"ABC transporter maintaining OM lipid asymmetry, ATP-binding protein",COG1127,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3197,D-arabinose 5-phosphate isomerase,COG0794,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3198,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase,COG1778,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3199,"lipopolysaccharide export, IM-tethered periplasmic protein of the LptBFGC export complex",COG3117,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3200,periplasmic LPS-binding protein,COG1934,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3201,lipopolysaccharide export ABC transporter ATP-binding protein of the LptBFGC export complex,COG1137,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3225,N-acetylneuraminate lyase,COG0329,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3249,cell wall structural complex MreBCD transmembrane component MreD,COG2891,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3265,cytoplasmic membrane lipoprotein,COG0845,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3291,"mechanosensitive channel protein, high conductance",COG1970,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3371,fructoselysine-6-P-deglycase,COG2222,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3396,fused penicillin-binding protein 1a: murein transglycosylase/murein transpeptidase,COG5009,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3506,outer membrane lipoprotein,COG3065,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3513,multidrug resistance efflux transporter,COG0845,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3524,"Inner membrane protein, AsmA family",COG2982,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3546,phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase,COG2194,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3552,outer membrane lipoprotien,COG2885,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3561,O-acetyltransferase for enterobacterial common antigen (ECA),COG3274,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3584,predicted outer membrane protein,COG3713,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3615,predicted glycosyl transferase,COG0463,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3619,ADP-glyceromanno-heptose 6-epimerase precursor (EC 5.1.3.20),COG0451,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3620,ADP-heptose:LPS heptosyltransferase II,COG0859,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3621,ADP-heptose:LPS heptosyl transferase I,COG0859,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3622,O-antigen ligase,COG3307,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3623,lipopolysaccharide core biosynthesis,COG0859,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3626,UDP-D-glucose:(galactosyl)lipopolysaccharide glucosyltransferase,COG1442,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3627,"UDP-D-galactose:(glucosyl)lipopolysaccharide- alpha-1,3-D-galactosyltransferase",COG1442,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3628,"UDP-D-galactose:(glucosyl)lipopolysaccharide-1, 6-D-galactosyltransferase",COG0438,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3631,glucosyltransferase I,COG0438,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3632,lipopolysaccharide core biosynthesis protein,COG0859,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3633,3-deoxy-D-manno-octulosonic-acid transferase (KDO transferase),COG1519,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4478,galactonate dehydratase (EC 4.2.1.6),COG4948,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4557,"conserved protein, UPF0161 family",COG0759,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3705,protein translocase subunit yidC,COG0706,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3729,glutamine--fructose-6-phosphate transaminase,COG0449,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3730,UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23)/glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157),COG1207,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3784,UDP-GlcNAc:undecaprenylphosphate GlcNAc-1-phosphate transferase,COG0472,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3785,Entobacterial Common Antigen (ECA) polysaccharide chain length modulation protein,COG3765,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3786,UDP-N-Acetylglucosamine 2-epimerase (EC 5.1.3.14),COG0381,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3787,UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase,COG0677,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3788,"dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)",COG1088,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3789,Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24),COG1209,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3791,TDP-4-oxo-6-deoxy-D-glucose transaminase,COG0399,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
