b_number,cog_desc,cog_id,cog_category,cog_letter,cog_class
b3316,SSU ribosomal protein S19P,COG0185,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3317,LSU ribosomal protein L2P,COG0090,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3318,LSU ribosomal protein L23P,COG0089,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3319,LSU ribosomal protein L4P,COG0088,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3320,LSU ribosomal protein L3P,COG0087,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3321,SSU ribosomal protein S10P,COG0051,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3339,translation elongation factor 1A (EF-1A/EF-Tu),COG0050,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3340,translation elongation factor 2 (EF-2/EF-G),COG0480,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3341,SSU ribosomal protein S7P,COG0049,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3342,SSU ribosomal protein S12P,COG0048,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3384,tryptophanyl-tRNA synthetase (EC 6.1.1.2),COG0180,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3400,heat shock protein Hsp15,COG1188,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3421,conserved protein,COG1690,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3441,predicted acetyltransferase,COG1670,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3465,16S rRNA m(2)G-966 methyltransferase (EC 2.1.1.52),COG0742,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3499,"protein required for the utilization of DNA as a carbon source, predicted DNA processing protein",COG2961,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3559,glycyl-tRNA synthetase beta chain (EC 6.1.1.14),COG0751,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3560,glycyl-tRNA synthetase alpha chain (EC 6.1.1.14),COG0752,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3590,selenocysteine-specific translation elongation factor SelB,COG3276,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3591,L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1),COG1921,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3606,predicted rRNA methylase,COG0219,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3636,LSU ribosomal protein L33P,COG0267,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3637,LSU ribosomal protein L28P,COG0227,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3643,RNAse PH (EC 2.7.7.56),COG0689,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3704,ribonuclease P protein component (EC 3.1.26.5),COG0594,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3706,tRNA modification GTPase trmE,COG0486,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3740,16S rRNA m(7)G-527 methyltransferase (EC 2.1.1.170),COG0357,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3741,5-methylaminomethyl-2-thiouridine modification at tRNA U34,COG0445,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3866,conserved protein,COG3078,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3887,D-tyr-tRNA(Tyr) deacylase,COG1490,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3929,ribonuclease E (RNase E) inhibitor protein,COG0684,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3936,LSU ribosomal protein L31P,COG0254,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3965,tRNA (uracil-5-)-methyltransferase (EC 2.1.1.35),COG2265,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3980,translation elongation factor 1A (EF-1A/EF-Tu),COG0050,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3983,LSU ribosomal protein L11P,COG0080,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3984,LSU ribosomal protein L1P,COG0081,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3985,LSU ribosomal protein L10P,COG0244,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3986,LSU ribosomal protein L12P,COG0222,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4012,predicted acetyltransferase,COG0456,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4022,ribosomal large subunit pseudouridine synthase F (EC 5.4.99.-),COG1187,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4049,"tRNA-U16,U17-dihydrouridine synthase",COG0042,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4129,"lysyl-tRNA synthetase, class II (EC 6.1.1.6)",COG1190,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4147,translation elongation factor P (EF-P),COG0231,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4155,poxB regulator,COG2269,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4161,ribosome small subunit-dependent GTPase A,COG1162,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4166,predicted Fe-S electron transport protein,COG1600,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4168,ADP-binding protein needed for nucleoid integrity,COG0802,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4171,delta(2)-isopentenylpyrophosphate tRNA-adenosine transferase,COG0324,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4173,GTP-binding protein HflX (EC 3.1.5.-),COG2262,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4180,23S rRNA Gm-2251 2'-O-methyltransferase (EC 2.1.1.185),COG0566,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4200,SSU ribosomal protein S6P,COG0360,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4202,SSU ribosomal protein S18P,COG0238,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4203,LSU ribosomal protein L9P,COG0359,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4234,"conserved protein, ribosome-associated",COG3028,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4255,protein inhibitor of RNase E,COG3076,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4258,valyl-tRNA synthetase (EC 6.1.1.9),COG0525,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4331,RNA 2'-phosphotransferase,COG1859,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4371,16S rRNA m(2)G 1207 methyltransferase (EC 2.1.1.52),COG2813,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4373,[SSU ribosomal protein S18P]-alanine acetyltransferase (EC 2.3.1.128),COG0456,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4375,bacterial peptide chain release factor 3 (bRF-3),COG4108,"translation, ribosomal structure and biogenesis",J,information storage and processing
b4403,predicted rRNA methyltransferase,COG0565,"translation, ribosomal structure and biogenesis",J,information storage and processing
b3703,50S ribosomal subunit protein L34,COG0230,"translation, ribosomal structure and biogenesis",J,information storage and processing
