b_number,cog_desc,cog_id,cog_category,cog_letter,cog_class
b0833,"predicted cyclic-di-GMP phosphodiesterase, inner membrane protein",COG2200,signal transduction mechanisms,T,cellular processes and signaling
b0834,predicted diguanylate cyclase,COG2199,signal transduction mechanisms,T,cellular processes and signaling
b0860,L-arginine-binding protein,COG0834,signal transduction mechanisms,T,cellular processes and signaling
b0863,L-arginine-binding protein,COG0834,signal transduction mechanisms,T,cellular processes and signaling
b0982,phosphotyrosine-protein phosphatase,COG0394,signal transduction mechanisms,T,cellular processes and signaling
b0993,histidine kinase TorS,COG0642,signal transduction mechanisms,T,cellular processes and signaling
b0995,response regulator TorR,COG0745,signal transduction mechanisms,T,cellular processes and signaling
b1020,conserved protein with nucleoside triphosphate hydrolase domain,COG1702,signal transduction mechanisms,T,cellular processes and signaling
b1040,DNA-binding transcriptional activator for csgBA,COG2197,signal transduction mechanisms,T,cellular processes and signaling
b1129,sensory histidine kinase in two-component regulatory system with PhoP,COG0642,signal transduction mechanisms,T,cellular processes and signaling
b1130,DNA-binding response regulator in two-component regulatory system with PhoQ,COG0745,signal transduction mechanisms,T,cellular processes and signaling
b1132,predicted lysogenization regulator,COG2915,signal transduction mechanisms,T,cellular processes and signaling
b1145,phage repressor protein. Serine peptidase. MEROPS family S24,COG1974,signal transduction mechanisms,T,cellular processes and signaling
b1163,"anti-repressor for YcgE, blue light-responsive; FAD-binding; has c-di-GMP phosphodiesterase-like EAL domain, but does not degrade c-di-GMP",COG2200,signal transduction mechanisms,T,cellular processes and signaling
b1168,predicted cyclic-di-GMP phosphodiesterase,COG2200,signal transduction mechanisms,T,cellular processes and signaling
b1214,conserved protein,COG2912,signal transduction mechanisms,T,cellular processes and signaling
b1221,"two component transcriptional regulator, LuxR family",COG2197,signal transduction mechanisms,T,cellular processes and signaling
b1222,sensory histidine kinase in two-component regulatory system with NarL,COG3850,signal transduction mechanisms,T,cellular processes and signaling
b1303,DNA-binding transcriptional activator,COG1221,signal transduction mechanisms,T,cellular processes and signaling
b1304,phage shock protein A (PspA) family protein,COG1842,signal transduction mechanisms,T,cellular processes and signaling
b1306,phage shock protein C (PspC) family protein,COG1983,signal transduction mechanisms,T,cellular processes and signaling
b1327,predicted hydrolase,COG1073,signal transduction mechanisms,T,cellular processes and signaling
b1333,stress-induced protein,COG0589,signal transduction mechanisms,T,cellular processes and signaling
b1334,"DNA-binding transcriptional dual regulator, global regulator of anaerobic growth",COG0664,signal transduction mechanisms,T,cellular processes and signaling
b1341,"diguanylate cyclase, csgD regulator",COG2199,signal transduction mechanisms,T,cellular processes and signaling
b1376,"stress-induced protein, ATP-binding protein",COG0589,signal transduction mechanisms,T,cellular processes and signaling
b1421,methyl-accepting chemotaxis sensory transducer with TarH sensor,COG0840,signal transduction mechanisms,T,cellular processes and signaling
b1489,diguanylate cyclase/phosphodiesterase with PAS/PAC sensor(s),COG2200,signal transduction mechanisms,T,cellular processes and signaling
b1490,diguanylate cyclase,COG2199,signal transduction mechanisms,T,cellular processes and signaling
b1507,toxin of HipAB toxin-antitoxin system,COG3550,signal transduction mechanisms,T,cellular processes and signaling
b1522,predicted diguanylate cyclase,COG2199,signal transduction mechanisms,T,cellular processes and signaling
b1535,"diguanylate cyclase, required for pgaD induction",COG2199,signal transduction mechanisms,T,cellular processes and signaling
b1608,"multicopy supressor of yjeE, yeaZ or ygjD deletion lethality, predicted response regulator of two-component regulatory system with sensor protein RstB",COG0745,signal transduction mechanisms,T,cellular processes and signaling
b1609,sensory histidine kinase in two-component regulatory system with RstA,COG0642,signal transduction mechanisms,T,cellular processes and signaling
b1703,bifunctional regulatory protein: PEP synthase kinase and PEP synthase pyrophosphorylase,COG1806,signal transduction mechanisms,T,cellular processes and signaling
b1707,predicted cyclic-di-GMP phosphodiesterase,COG2200,signal transduction mechanisms,T,cellular processes and signaling
b1742,conserved protein,COG3758,signal transduction mechanisms,T,cellular processes and signaling
b1783,"putative serine protein kinase, PrkA",COG2766,signal transduction mechanisms,T,cellular processes and signaling
b1785,predicted diguanylate cyclase,COG2199,signal transduction mechanisms,T,cellular processes and signaling
b1786,predicted diguanylate cyclase,COG2199,signal transduction mechanisms,T,cellular processes and signaling
b1794,diguanylate cyclase with GAF sensor,COG2199,signal transduction mechanisms,T,cellular processes and signaling
b1815,predicted phosphodiesterase,COG2200,signal transduction mechanisms,T,cellular processes and signaling
b1831,"regulator of ProP expression, post-translational",COG3109,signal transduction mechanisms,T,cellular processes and signaling
b1832,free methionine-(R)-sulfoxide reductase,COG1956,signal transduction mechanisms,T,cellular processes and signaling
b1881,"chemotaxis regulator, protein phosphatase for CheY",COG3143,signal transduction mechanisms,T,cellular processes and signaling
b1883,fused chemotaxis regulator: protein-glutamate methylesterase in two-component regulatory system with CheA,COG2201,signal transduction mechanisms,T,cellular processes and signaling
b1884,"chemotaxis regulator, protein-glutamate methyltransferase",COG1352,signal transduction mechanisms,T,cellular processes and signaling
b1885,methyl-accepting chemotaxis sensory transducer with TarH sensor,COG0840,signal transduction mechanisms,T,cellular processes and signaling
b1886,methyl-accepting chemotaxis sensory transducer with TarH sensor,COG0840,signal transduction mechanisms,T,cellular processes and signaling
b1887,purine-binding chemotaxis protein,COG0835,signal transduction mechanisms,T,cellular processes and signaling
b1888,CheA signal transduction histidine kinase,COG0643,signal transduction mechanisms,T,cellular processes and signaling
b1895,universal stress protein,COG0589,signal transduction mechanisms,T,cellular processes and signaling
b1914,"two component transcriptional regulator, LuxR family",COG2197,signal transduction mechanisms,T,cellular processes and signaling
b1920,Diaminopimelate-binding protein/L-cystine-binding protein,COG0834,signal transduction mechanisms,T,cellular processes and signaling
b1951,"DNA-binding transcriptional activator, co-regulator with RcsB",COG2197,signal transduction mechanisms,T,cellular processes and signaling
b1956,predicted diguanylate cyclase,COG2199,signal transduction mechanisms,T,cellular processes and signaling
b1968,predicted sensory kinase in two-component regulatory system with YedW,COG0642,signal transduction mechanisms,T,cellular processes and signaling
b1969,predicted DNA-binding response regulator in two-component system with YedV,COG0745,signal transduction mechanisms,T,cellular processes and signaling
b1976,anti-repressor for DgsA(Mlc),COG3228,signal transduction mechanisms,T,cellular processes and signaling
b2061,protein-tyrosine phosphatase,COG0394,signal transduction mechanisms,T,cellular processes and signaling
b2067,"predicted diguanylate cyclase, GGDEF domain signalling protein",COG3447,signal transduction mechanisms,T,cellular processes and signaling
b2078,sensory histidine kinase in two-component regulatory system with BaeR,COG0642,signal transduction mechanisms,T,cellular processes and signaling
b2079,DNA-binding response regulator in two-component regulatory system with BaeS,COG0745,signal transduction mechanisms,T,cellular processes and signaling
b2094,"PTS system galactitol-specific EIIA component, Gat family (TC 4.A.5.1.1)",COG1762,signal transduction mechanisms,T,cellular processes and signaling
b2125,"two component transcriptional regulator, LytTR family",COG3279,signal transduction mechanisms,T,cellular processes and signaling
b2126,"predicted sensory kinase in two-component system with YehT, inner membrane protein",COG3275,signal transduction mechanisms,T,cellular processes and signaling
b2163,DNA-binding transcriptional activator of stationary phase nitrogen survival,COG0664,signal transduction mechanisms,T,cellular processes and signaling
b2169,"PTS system D-fructose-specific IIA component (F1P-forming), Frc family (TC 4.A.2.1.1)/Phosphocarrier protein HPr",COG1925,signal transduction mechanisms,T,cellular processes and signaling
b2176,"resistance protein for phages lambda and N4, when overexpressed",COG2200,signal transduction mechanisms,T,cellular processes and signaling
b2193,"two component transcriptional regulator, LuxR family",COG2197,signal transduction mechanisms,T,cellular processes and signaling
b2216,phosphotransfer intermediate protein in two-component regulatory system with RcsBC,COG0642,signal transduction mechanisms,T,cellular processes and signaling
b2217,"two component transcriptional regulator, LuxR family",COG2197,signal transduction mechanisms,T,cellular processes and signaling
b2218,hybrid sensory kinase in two-component regulatory system with RcsB and YojN,COG0642,signal transduction mechanisms,T,cellular processes and signaling
b2219,PAS/PAC sensor signal transduction histidine kinase (EC 2.7.13.3),COG3852,signal transduction mechanisms,T,cellular processes and signaling
b2220,"fused response regulator of ato operon, in two-component system with AtoS: response regulator/sigma54 interaction protein",COG2204,signal transduction mechanisms,T,cellular processes and signaling
b2309,L-histidine-binding protein,COG0834,signal transduction mechanisms,T,cellular processes and signaling
b2310,L-arginine-binding protein/L-lysine-binding protein/L-ornithine-binding protein,COG0834,signal transduction mechanisms,T,cellular processes and signaling
b2340,"phosphohistidine phosphatase, SixA",COG2062,signal transduction mechanisms,T,cellular processes and signaling
b2369,"two component transcriptional regulator, LuxR family",COG2197,signal transduction mechanisms,T,cellular processes and signaling
b2370,amino acid-binding domain sensor hybrid histidine kinase (EC 2.7.13.3),COG0642,signal transduction mechanisms,T,cellular processes and signaling
b2380,predicted sensory kinase in two-component system with YpdB,COG3275,signal transduction mechanisms,T,cellular processes and signaling
b2381,"two component transcriptional regulator, LytTR family",COG3279,signal transduction mechanisms,T,cellular processes and signaling
b2383,"Phosphocarrier protein HPr/phosphoenolpyruvate--protein phosphotransferase (EC 2.7.3.9)/PTS system unknown substrate IIA component, Fru family (TC 4.A.2.1.11)",COG1762,signal transduction mechanisms,T,cellular processes and signaling
b2395,diguanylate cyclase/phosphodiesterase,COG2200,signal transduction mechanisms,T,cellular processes and signaling
b2415,phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr),COG1925,signal transduction mechanisms,T,cellular processes and signaling
b2469,sensory histidine kinase in two-component regulatory system with NarP (NarL),COG3850,signal transduction mechanisms,T,cellular processes and signaling
b2491,"DNA-binding transcriptional activator, formate sensing",COG3604,signal transduction mechanisms,T,cellular processes and signaling
b2502,exopolyphosphatase,COG0248,signal transduction mechanisms,T,cellular processes and signaling
b2503,diguanylate cyclase/phosphodiesterase,COG2200,signal transduction mechanisms,T,cellular processes and signaling
b2513,"conserved protein, UPF0070 family",COG2976,signal transduction mechanisms,T,cellular processes and signaling
b2534,"S9 peptidase family protein, function unknown",COG1073,signal transduction mechanisms,T,cellular processes and signaling
b2553,nitrogen regulatory protein P-II family,COG0347,signal transduction mechanisms,T,cellular processes and signaling
b2554,Response regulator regulating glmY sRNA in two-component system with sensor protein GlrK,COG2204,signal transduction mechanisms,T,cellular processes and signaling
b2556,Sensor protein kinase regulating glmY sRNA in two-component system with response regulator GlrR,COG0642,signal transduction mechanisms,T,cellular processes and signaling
b2558,"membrane-bound lytic transglycosylase F, murein hydrolase",COG4623,signal transduction mechanisms,T,cellular processes and signaling
b2570,"positive regulator of sigma(E), RseC/MucC",COG3086,signal transduction mechanisms,T,cellular processes and signaling
b2571,"sigma E regulatory protein, MucB/RseB",COG3026,signal transduction mechanisms,T,cellular processes and signaling
b2572,"anti sigma-E protein, RseA",COG3073,signal transduction mechanisms,T,cellular processes and signaling
b2604,predicted diguanylate cyclase,COG2199,signal transduction mechanisms,T,cellular processes and signaling
b2687,S-ribosylhomocysteine lyase (EC 4.4.1.21)/quorum-sensing autoinducer 2 (AI-2) synthesis protein LuxS,COG1854,signal transduction mechanisms,T,cellular processes and signaling
b2696,"carbon storage regulator, CsrA",COG1551,signal transduction mechanisms,T,cellular processes and signaling
b2709,Anaerobic nitric oxide reductase DNA-binding transcriptional activator,COG3604,signal transduction mechanisms,T,cellular processes and signaling
b2731,DNA-binding transcriptional activator,COG3604,signal transduction mechanisms,T,cellular processes and signaling
b2783,antitoxin of the ChpA-ChpR toxin-antitoxin system,COG2336,signal transduction mechanisms,T,cellular processes and signaling
b2784,(p)ppGpp synthetase I/GTP pyrophosphokinase,COG0317,signal transduction mechanisms,T,cellular processes and signaling
b2786,Hpt sensor hybrid histidine kinase (EC 2.7.13.3),COG4999,signal transduction mechanisms,T,cellular processes and signaling
b2829,fused PTS enzyme: PEP-protein phosphotransferase (enzyme I)/GAF domain containing protein,COG3605,signal transduction mechanisms,T,cellular processes and signaling
b2869,predicted DNA-binding transcriptional regulator,COG3829,signal transduction mechanisms,T,cellular processes and signaling
b2934,"PTS system IIA component, Fru family (TC 4.A.2)",COG1762,signal transduction mechanisms,T,cellular processes and signaling
b3025,quorum sensing DNA-binding response regulator in two-component regulatory system with QseC,COG0745,signal transduction mechanisms,T,cellular processes and signaling
b3026,quorum sensing sensory histidine kinase in two-component regulatory system with QseB,COG0642,signal transduction mechanisms,T,cellular processes and signaling
b3032,"3',5' cAMP phosphodiesterase",COG1409,signal transduction mechanisms,T,cellular processes and signaling
b3072,methyl-accepting chemotaxis sensory transducer with Pas/Pac sensor,COG0840,signal transduction mechanisms,T,cellular processes and signaling
b3190,"predicted DNA-binding transcriptional regulator, BolA family",COG5007,signal transduction mechanisms,T,cellular processes and signaling
b3204,PTS IIA-like nitrogen-regulatory protein PtsN,COG1762,signal transduction mechanisms,T,cellular processes and signaling
b3205,"glmZ(sRNA)-inactivating NTPase, glucosamine-6-phosphate regulated",COG1660,signal transduction mechanisms,T,cellular processes and signaling
b3206,HPr-like nitrogen-regulatory protein NPr,COG1925,signal transduction mechanisms,T,cellular processes and signaling
b3210,PAS/PAC sensor hybrid histidine kinase (EC 2.7.13.3),COG0642,signal transduction mechanisms,T,cellular processes and signaling
b3252,diguanylate cyclase/phosphodiesterase,COG2200,signal transduction mechanisms,T,cellular processes and signaling
b3357,DNA-binding transcriptional dual regulator,COG0664,signal transduction mechanisms,T,cellular processes and signaling
b3361,"stationary-phase protein, cell division",COG2184,signal transduction mechanisms,T,cellular processes and signaling
b3404,sensory histidine kinase in two-component regulatory system with OmpR,COG0642,signal transduction mechanisms,T,cellular processes and signaling
b3405,DNA-binding response regulator in two-component regulatory system with EnvZ,COG0745,signal transduction mechanisms,T,cellular processes and signaling
b3422,sigma 54-dependent transcriptional regulator of rtcBA expression,COG4650,signal transduction mechanisms,T,cellular processes and signaling
b3495,universal stress global response regulator,COG0589,signal transduction mechanisms,T,cellular processes and signaling
b3507,predicted DNA-binding ranscriptional regulator,COG2197,signal transduction mechanisms,T,cellular processes and signaling
b3520,"predicted two-component system response regulator, LuxR-like HTH domain, function unknown",COG2197,signal transduction mechanisms,T,cellular processes and signaling
b3525,"cyclic-di-GMP phosphodiesterase, FlhDC-regulated",COG2200,signal transduction mechanisms,T,cellular processes and signaling
b3529,diguanylate cyclase/phosphodiesterase,COG2200,signal transduction mechanisms,T,cellular processes and signaling
b3650,"bifunctional (p)ppGpp synthetase II/ guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase",COG0317,signal transduction mechanisms,T,cellular processes and signaling
b3668,sensory histidine kinase in two-component regulatory sytem with UhpA,COG3851,signal transduction mechanisms,T,cellular processes and signaling
b3669,"two component transcriptional regulator, LuxR family",COG2197,signal transduction mechanisms,T,cellular processes and signaling
b3779,guanosine pentaphosphatase/exopolyphosphatase,COG0248,signal transduction mechanisms,T,cellular processes and signaling
b3835,2-octaprenylphenol hydroxylase (EC 1.14.13.-),COG0661,signal transduction mechanisms,T,cellular processes and signaling
b3859,Thr/Ser kinase implicated in Cpx stress response,COG2334,signal transduction mechanisms,T,cellular processes and signaling
b3868,fused DNA-binding response regulator in two-component regulatory system with GlnL: response regulator/sigma54 interaction protein,COG2204,signal transduction mechanisms,T,cellular processes and signaling
b3869,PAS/PAC sensor signal transduction histidine kinase (EC 2.7.13.3),COG3852,signal transduction mechanisms,T,cellular processes and signaling
b3871,GTP-binding protein,COG1217,signal transduction mechanisms,T,cellular processes and signaling
b3900,"PTS system IIA component, Fru family (TC 4.A.2)",COG1762,signal transduction mechanisms,T,cellular processes and signaling
b3911,sensory histidine kinase in two-component regulatory system with CpxR,COG0642,signal transduction mechanisms,T,cellular processes and signaling
b3912,DNA-binding response regulator in two-component regulatory system with CpxA,COG0745,signal transduction mechanisms,T,cellular processes and signaling
b3923,stress-induced protein,COG0589,signal transduction mechanisms,T,cellular processes and signaling
b4004,fused DNA-binding response regulator in two-component regulatory system with ZraS: response regulator/sigma54 interaction protein,COG2204,signal transduction mechanisms,T,cellular processes and signaling
b4016,isocitrate dehydrogenase kinase/phosphatase,COG4579,signal transduction mechanisms,T,cellular processes and signaling
b4043,"SOS-response transcriptional repressor, LexA",COG1974,signal transduction mechanisms,T,cellular processes and signaling
b4061,predicted cyclic-di-GMP phosphodiesterase,COG4943,signal transduction mechanisms,T,cellular processes and signaling
b4078,conserved protein,COG0790,signal transduction mechanisms,T,cellular processes and signaling
b4112,sensory histidine kinase in two-component regulatory system with BasR,COG0642,signal transduction mechanisms,T,cellular processes and signaling
b4113,DNA-binding response regulator in two-component regulatory system with BasS,COG0745,signal transduction mechanisms,T,cellular processes and signaling
b4124,DNA-binding response regulator in two-component regulatory system with DcuS,COG4565,signal transduction mechanisms,T,cellular processes and signaling
b4125,"sensory histidine kinase in two-component regulatory system with DcuR, regulator of anaerobic fumarate respiration",COG3290,signal transduction mechanisms,T,cellular processes and signaling
b4172,RNA-binding protein Hfq,COG1923,signal transduction mechanisms,T,cellular processes and signaling
b4182,phage shock protein A (PspA) family protein,COG1842,signal transduction mechanisms,T,cellular processes and signaling
b4190,acyl CoA esterase actviity in vitro,COG1073,signal transduction mechanisms,T,cellular processes and signaling
b4195,"PTS system ascorbate-specific IIA component, L-Asc family (TC 4.A.7.1.1)",COG1762,signal transduction mechanisms,T,cellular processes and signaling
b4224,antitoxin of the ChpBS toxin-antitoxin system,COG2336,signal transduction mechanisms,T,cellular processes and signaling
b4292,FecR family protein,COG3712,signal transduction mechanisms,T,cellular processes and signaling
b4302,"PTS system unknown substrate IIA component, Gat family (TC 4.A.5.1.3)",COG1762,signal transduction mechanisms,T,cellular processes and signaling
b4354,predicted inner membrane protein,COG1966,signal transduction mechanisms,T,cellular processes and signaling
b4355,methyl-accepting chemotaxis sensory transducer with TarH sensor,COG0840,signal transduction mechanisms,T,cellular processes and signaling
b4365,predicted DNA-binding transcriptional regulator,COG2197,signal transduction mechanisms,T,cellular processes and signaling
b4397,conserved protein,COG3045,signal transduction mechanisms,T,cellular processes and signaling
b4398,DNA-binding response regulator in two-component regulatory system with CreC,COG0745,signal transduction mechanisms,T,cellular processes and signaling
b4399,"sensory histidine kinase in two-component regulatory system with CreB or PhoB, regulator of the CreBC regulon",COG0642,signal transduction mechanisms,T,cellular processes and signaling
b4401,DNA-binding response regulator in two-component regulatory system with ArcB or CpxA,COG0745,signal transduction mechanisms,T,cellular processes and signaling
